mouse_id,group,unit_id,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3878,saline,470,0.7,0.26666666666666666,0.13252079703681538,0.30608057447654863,1.2,0.11387765407562256,21.97371831536293,0.2907379223750188,14.827692307692308
F3879,5-Meo,113,0.26666666666666666,0.1,0.8297381854685607,0.29447713232770134,0.7333333333333334,0.826309859752655,22.21212735772133,1.267725658416748,56.72461538461538
F3879,5-Meo,123,0.26666666666666666,0.06666666666666667,0.699140008727791,0.32949964073979837,0.4333333333333333,0.4408239722251892,31.99555640295148,2.3960635662078857,6.183076923076923
F3879,5-Meo,127,0.6333333333333333,0.26666666666666666,0.24153160782250696,0.34235907441913654,1.1666666666666667,-0.8053296804428101,48.89456111192703,0.7846975326538086,6.635384615384615
F3879,5-Meo,131,1.1,0.16666666666666666,-0.12787131534840634,0.17524653489282047,1.5333333333333334,-1.5266003608703613,37.279678255319595,0.7963062013898577,0.48615384615384616
F3879,5-Meo,133,0.6666666666666666,0.13333333333333333,0.12124417573265532,0.23888812426553935,0.8666666666666666,-1.272881031036377,48.34487836062908,1.103624777360396,2.4153846153846152
F3879,5-Meo,135,0.7,0.23333333333333334,0.279166226231044,0.28665066941765716,1.0,-0.6811330318450928,51.49005979299545,0.8672808011372884,10.818461538461538
F3879,5-Meo,141,0.8666666666666666,0.2,-0.02689880271758973,0.21288568424060167,1.1333333333333333,-1.4925436973571777,47.107233226299286,0.7924988610403878,3.763076923076923
F3879,5-Meo,143,0.6666666666666666,0.16666666666666666,0.2256144411575951,0.23786361609052187,0.9666666666666667,-0.8465197086334229,54.01668204367161,1.116940064863725,0.5615384615384615
F3879,5-Meo,149,0.6666666666666666,0.3333333333333333,0.11837051739598542,0.34688526627603034,1.3,-2.294363498687744,82.50190003216267,1.095197851007635,15.383076923076922
F3879,5-Meo,155,0.6666666666666666,0.3333333333333333,0.11837051739598542,0.34688526627603034,1.3,-2.294363498687744,82.50190003216267,1.095197851007635,5.673846153846154
F3879,5-Meo,159,0.8,0.23333333333333334,0.013315265412143205,0.25929863898818517,1.0666666666666667,-2.6827447414398193,72.53169736266136,1.0418603760855538,0.2676923076923077
F3879,5-Meo,163,0.8,0.23333333333333334,0.013315265412143205,0.25929863898818517,1.0666666666666667,-2.6827447414398193,72.53169736266136,1.0418603760855538,0.3323076923076923
